master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,total_order_num,total_customer_value,recency,tenure,avg_order_value,online_ratio,cluster,ward_cluster
44ea7ad8-b019-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-28,2020-11-16,2020-11-16,2019-03-28,1.0,1.0,69.99,132.48,[ERKEK],2.0,202.46999999999997,197,796,101.23499999999999,0.5,0,0
b6642890-9fab-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-09-09,2021-02-16,2021-02-16,2019-09-21,4.0,2.0,19.98,675.72,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",6.0,695.7,105,631,115.95,0.6666666666666666,3,2
b942155c-7761-11ea-96da-000d3a38a36f,Android App,Android App,2019-01-10,2021-02-20,2021-02-20,2020-10-09,4.0,3.0,469.97,587.87,[AKTIFSPOR],7.0,1057.8400000000001,101,873,151.12000000000003,0.5714285714285714,3,0
80a057ae-5691-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-09,2020-11-14,2020-11-14,2019-12-09,4.0,1.0,119.99,420.73,[COCUK],5.0,540.72,199,540,108.144,0.8,3,2
c37c19d6-e856-11e9-8bb8-000d3a38a36f,Mobile,Offline,2019-08-31,2021-03-05,2019-10-06,2021-03-05,1.0,2.0,229.85,169.98,[KADIN],3.0,399.83,88,640,133.27666666666667,0.3333333333333333,1,0
15720b1c-af4d-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-12-15,2021-04-29,2018-12-15,2021-04-29,1.0,2.0,140.87,116.58,"[ERKEK, AKTIFSPOR]",3.0,257.45,33,899,85.81666666666666,0.3333333333333333,1,0
a6512306-1b2d-11ea-a050-000d3a38a36f,Android App,Android App,2019-11-04,2020-10-17,2020-10-17,2019-11-04,1.0,1.0,59.99,99.99,[],2.0,159.98,227,575,79.99,0.5,0,0
2c64f282-45b4-11ea-a691-000d3a38a36f,Android App,Android App,2019-11-19,2021-05-12,2021-05-12,2021-02-18,2.0,5.0,804.44,239.98,[KADIN],7.0,1044.42,20,560,149.20285714285714,0.2857142857142857,1,0
9b09081e-52fb-11ea-9ade-000d3a38a36f,Mobile,Offline,2016-08-30,2020-07-21,2016-08-30,2020-07-21,1.0,2.0,210.98,90.97,[KADIN],3.0,301.95,315,1736,100.64999999999999,0.3333333333333333,0,1
b2a29e0a-a369-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-29,2020-11-01,2020-04-26,2020-11-01,2.0,4.0,609.47,232.46,[AKTIFSPOR],6.0,841.9300000000001,212,795,140.3216666666667,0.3333333333333333,1,0
e2885e38-2961-11ea-b87a-000d3a38a36f,Mobile,Mobile,2019-04-13,2021-05-08,2021-05-08,2019-04-13,1.0,1.0,579.95,435.11,[AKTIFCOCUK],2.0,1015.0600000000001,24,780,507.53000000000003,0.5,2,0
c640816a-a3e7-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-04-08,2020-10-18,2020-03-26,2020-10-18,1.0,2.0,124.97,159.07,[AKTIFSPOR],3.0,284.03999999999996,226,785,94.67999999999999,0.3333333333333333,0,1
2d629908-9f30-11e9-9897-000d3a38a36f,Mobile,Mobile,2016-02-28,2020-07-25,2020-07-25,2019-11-22,13.0,1.0,119.99,2301.84,[KADIN],14.0,2421.83,311,1920,172.98785714285714,0.9285714285714286,3,2
cf0b6f8a-6642-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-21,2021-05-21,2020-12-25,1.0,2.0,354.97,99.04,[AKTIFSPOR],3.0,454.01000000000005,11,444,151.33666666666667,0.3333333333333333,1,0
c2490224-1eeb-11ea-81ff-000d3a38a36f,Mobile,Mobile,2019-08-24,2020-11-25,2020-11-25,2019-08-24,1.0,1.0,19.99,111.99,[COCUK],2.0,131.98,188,647,65.99,0.5,0,0
894cf472-f64a-11e9-841e-000d3a38a36f,Mobile,Mobile,2019-10-24,2021-04-20,2021-04-20,2019-10-24,1.0,2.0,259.98,175.99,[AKTIFSPOR],3.0,435.97,42,586,145.32333333333335,0.3333333333333333,1,0
b01ff9e6-ce71-11ea-a8f0-000d3a38a36f,Desktop,Desktop,2020-07-25,2021-05-10,2021-05-10,2020-07-25,1.0,1.0,359.5,49.99,[AKTIFSPOR],2.0,409.49,22,311,204.745,0.5,2,0
cf8d85ea-2b9d-11ea-853d-000d3a38a36f,Desktop,Offline,2019-11-30,2020-08-24,2019-11-30,2020-08-24,1.0,1.0,210.73,202.49,[ERKEK],2.0,413.22,281,549,206.61,0.5,0,0
0f8238de-98d7-11ea-b97a-000d3a38a36f,Mobile,Mobile,2020-05-17,2021-05-01,2021-05-01,2020-05-17,1.0,1.0,179.98,99.8,[],2.0,279.78,31,380,139.89,0.5,2,0
4c7963fa-d6c4-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-30,2021-04-26,2021-04-26,2019-08-30,2.0,1.0,14.99,303.47,[],3.0,318.46000000000004,36,641,106.15333333333335,0.6666666666666666,2,2
e6a5a63a-b07e-11e9-9757-000d3a38a36f,Ios App,Offline,2019-04-13,2020-09-22,2020-06-10,2020-09-22,5.0,1.0,60.73,882.06,"[KADIN, AKTIFSPOR]",6.0,942.79,252,780,157.13166666666666,0.8333333333333334,0,2
be7d9cae-a551-11e9-a2fc-000d3a38a36f,Ios App,Offline,2017-12-21,2021-02-10,2020-03-10,2021-02-10,11.0,2.0,348.0,1184.99,[KADIN],13.0,1532.99,111,1258,117.9223076923077,0.8461538461538461,3,0
77420f60-d89a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-16,2021-02-17,2021-02-17,2019-09-16,6.0,1.0,179.98,699.74,"[KADIN, AKTIFSPOR]",7.0,879.72,104,624,125.67428571428572,0.8571428571428571,3,2
c7b14ea4-6024-11ea-8dd8-000d3a38a36f,Mobile,Offline,2020-01-21,2021-05-21,2020-01-21,2021-05-21,1.0,1.0,69.99,219.9,[],2.0,289.89,11,497,144.945,0.5,2,0
96727254-d587-11ea-8606-000d3a38a36f,Mobile,Mobile,2020-08-03,2020-12-05,2020-12-05,2020-08-09,1.0,2.0,159.98,68.0,[ERKEK],3.0,227.98,178,302,75.99333333333333,0.3333333333333333,1,1
da166d36-ab06-11ea-b736-000d3a38a36f,Android App,Offline,2020-06-10,2020-07-26,2020-06-10,2020-07-26,3.0,1.0,49.99,572.91,"[ERKEK, KADIN]",4.0,622.9,310,356,155.725,0.75,0,1
14e282b8-8e7a-11eb-b61d-000d3a38a36f,Ios App,Ios App,2020-08-05,2021-04-02,2021-04-02,2020-08-05,2.0,1.0,189.97,854.81,"[ERKEK, KADIN, AKTIFSPOR]",3.0,1044.78,60,300,348.26,0.6666666666666666,2,2
9e3b315e-1865-11ea-9213-000d3a38a36f,Ios App,Ios App,2019-12-25,2021-05-12,2021-05-12,2020-08-13,5.0,1.0,328.71,628.41,"[ERKEK, KADIN, AKTIFSPOR]",6.0,957.1199999999999,20,524,159.51999999999998,0.8333333333333334,3,2
51853b58-fe38-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-11-03,2021-04-17,2021-04-17,2020-07-09,2.0,2.0,129.98,404.95,"[COCUK, KADIN, AKTIFSPOR]",4.0,534.93,45,576,133.7325,0.5,2,0
dac32bc4-a5a9-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-24,2020-06-09,2019-02-24,2020-06-09,1.0,5.0,738.92,90.39,"[KADIN, AKTIFSPOR]",6.0,829.31,357,828,138.21833333333333,0.16666666666666666,0,1
396cd6d4-af23-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-12-02,2021-02-22,2021-02-22,2019-08-19,5.0,2.0,189.89,498.7,[AKTIFCOCUK],7.0,688.5899999999999,99,912,98.36999999999999,0.7142857142857143,3,0
6a12f298-4986-11ea-8a4f-000d3a38a36f,Mobile,Mobile,2019-10-05,2020-05-30,2020-05-30,2020-01-06,1.0,2.0,279.97,525.95,"[COCUK, AKTIFSPOR]",3.0,805.9200000000001,367,605,268.64000000000004,0.3333333333333333,0,1
65c31428-a79e-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2015-04-04,2020-08-10,2020-08-10,2020-01-14,2.0,1.0,129.99,139.98,[KADIN],3.0,269.97,295,2250,89.99000000000001,0.6666666666666666,0,2
ad51f0b4-61b8-11ea-8dd8-000d3a38a36f,Desktop,Desktop,2020-02-28,2020-09-10,2020-09-10,2020-09-06,1.0,3.0,230.93,143.99,[ERKEK],4.0,374.92,264,459,93.73,0.25,0,1
983e27da-9d99-11e9-9897-000d3a38a36f,Desktop,Offline,2015-07-16,2021-04-13,2017-04-15,2021-04-13,4.0,1.0,84.99,377.97,[],5.0,462.96000000000004,49,2147,92.59200000000001,0.8,3,2
7ade80b6-ce73-11ea-a8f0-000d3a38a36f,Android App,Offline,2020-07-25,2020-12-28,2020-12-15,2020-12-28,2.0,2.0,859.97,554.98,[AKTIFSPOR],4.0,1414.95,155,311,353.7375,0.5,1,0
72c19c82-9fc2-11e9-a2fc-000d3a38a36f,Android App,Desktop,2017-06-11,2021-01-23,2021-01-23,2019-04-04,19.0,3.0,249.97,1544.78,"[AKTIFCOCUK, AKTIFSPOR]",22.0,1794.75,129,1451,81.57954545454545,0.8636363636363636,3,2
cc00176e-ff27-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-09-11,2020-11-09,2020-11-09,2019-09-17,10.0,2.0,129.97,960.82,"[AKTIFCOCUK, COCUK]",12.0,1090.79,204,629,90.89916666666666,0.8333333333333334,3,2
d4b9b434-22d9-11ea-8523-000d3a38a36f,Android App,Android App,2019-07-21,2021-05-19,2021-05-19,2019-07-21,5.0,1.0,89.99,354.75,[KADIN],6.0,444.74,13,681,74.12333333333333,0.8333333333333334,3,2
40494390-ab5c-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-11-19,2021-02-11,2021-02-11,2019-11-01,6.0,2.0,99.97,989.92,[ERKEK],8.0,1089.8899999999999,110,1290,136.23624999999998,0.75,3,0
bdf3abc2-a536-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-06-28,2021-02-07,2021-02-07,2019-06-28,1.0,1.0,94.98,129.99,[],2.0,224.97000000000003,114,704,112.48500000000001,0.5,2,0
e8d28d48-2580-11ea-b1c8-000d3a38a36f,Android App,Android App,2019-10-13,2021-04-05,2021-04-05,2019-10-13,1.0,1.0,12.99,130.48,[],2.0,143.47,57,597,71.735,0.5,2,0
bc487360-b0f9-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-05-04,2020-11-19,2020-11-19,2019-12-27,5.0,1.0,59.99,297.95,"[COCUK, KADIN]",6.0,357.94,194,759,59.656666666666666,0.8333333333333334,3,2
18065364-a5bc-11e9-a2fc-000d3a38a36f,Mobile,Offline,2015-06-12,2021-03-27,2018-04-29,2021-03-27,2.0,3.0,214.96,151.17,[AKTIFCOCUK],5.0,366.13,66,2181,73.226,0.4,1,0
8f11faf2-22f4-11ea-8523-000d3a38a36f,Mobile,Mobile,2019-08-29,2020-11-24,2020-11-24,2019-08-29,1.0,1.0,49.98,131.94,[AKTIFCOCUK],2.0,181.92,189,642,90.96,0.5,0,0
ee2e10ba-e5b5-11e9-ad00-000d3a38a36f,Desktop,Offline,2019-10-03,2021-05-26,2019-10-03,2021-05-26,1.0,1.0,179.99,143.99,[],2.0,323.98,6,607,161.99,0.5,2,0
7cbb1e82-a9e7-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2016-05-22,2021-04-20,2021-04-20,2019-10-15,8.0,2.0,139.97,1588.93,[AKTIFSPOR],10.0,1728.9,42,1836,172.89000000000001,0.8,3,0
7d4e61f0-2bd9-11ea-91ab-000d3a38a36f,Mobile,Offline,2019-05-20,2020-11-14,2019-12-01,2020-11-14,1.0,4.0,831.19,97.49,"[ERKEK, AKTIFSPOR]",5.0,928.6800000000001,199,743,185.73600000000002,0.2,1,1
a316e480-5b4e-11ea-8b8e-000d3a38a36f,Mobile,Mobile,2020-01-10,2020-09-18,2020-09-18,2020-01-10,1.0,1.0,139.99,312.87,[AKTIFSPOR],2.0,452.86,256,508,226.43,0.5,0,0
1f6087cc-98c0-11ea-b97a-000d3a38a36f,Android App,Offline,2020-05-21,2020-08-22,2020-05-21,2020-08-22,1.0,1.0,59.99,256.96,[ERKEK],2.0,316.95,283,376,158.475,0.5,0,1
1e0bab04-6382-11ea-a6dc-000d3a38a36f,Android App,Android App,2019-03-02,2020-09-28,2020-09-28,2020-05-20,3.0,4.0,233.45,819.97,[AKTIFSPOR],7.0,1053.42,246,822,150.48857142857145,0.42857142857142855,0,1
d6b0e00a-5bf0-11ea-87ea-000d3a38a36f,Mobile,Mobile,2020-01-23,2021-05-01,2021-05-01,2020-01-23,1.0,1.0,110.73,52.5,[],2.0,163.23000000000002,31,495,81.61500000000001,0.5,2,0
9832d1f4-7daa-11ea-80af-000d3a38a36f,Mobile,Offline,2020-10-11,2020-12-31,2020-10-11,2020-12-31,2.0,1.0,59.99,119.84,[COCUK],3.0,179.83,152,233,59.943333333333335,0.6666666666666666,2,2
189229d0-afca-11e9-9757-000d3a38a36f,Ios App,Offline,2019-01-29,2020-08-06,2020-08-03,2020-08-06,3.0,1.0,210.72,1019.77,"[KADIN, AKTIFSPOR]",4.0,1230.49,299,854,307.6225,0.75,0,2
94c25510-a779-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-12-31,2021-01-26,2021-01-26,2020-01-21,19.0,1.0,12.99,3092.79,"[COCUK, KADIN]",20.0,3105.7799999999997,126,2344,155.289,0.95,3,2
760a4cd4-afd7-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-14,2020-07-05,2020-07-05,2020-02-01,9.0,3.0,293.44,1433.9,[ERKEK],12.0,1727.3400000000001,331,838,143.94500000000002,0.75,0,1
1c10c8b6-2598-11ea-b1c8-000d3a38a36f,Android App,Android App,2019-10-25,2021-04-14,2021-04-14,2020-03-17,5.0,2.0,290.48,618.95,"[ERKEK, AKTIFSPOR]",7.0,909.4300000000001,48,585,129.91857142857143,0.7142857142857143,3,0
14d87162-b10c-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-29,2020-11-27,2020-11-27,2020-01-26,3.0,1.0,99.99,306.95,[KADIN],4.0,406.94,186,764,101.735,0.75,0,2
76045638-a7dc-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-05-01,2021-05-17,2021-05-17,2021-03-06,11.0,3.0,729.96,1590.56,[AKTIFSPOR],14.0,2320.52,15,1857,165.75142857142856,0.7857142857142857,3,2
0f22d4ea-da17-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-18,2020-12-19,2020-12-19,2019-09-18,3.0,1.0,49.99,454.44,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",4.0,504.43,164,622,126.1075,0.75,3,2
38e3d0b0-b02b-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-25,2021-05-27,2020-03-28,2021-05-27,5.0,6.0,894.81,643.55,[ERKEK],11.0,1538.36,5,799,139.85090909090908,0.45454545454545453,1,0
62362c12-ac6e-11e9-a2fc-000d3a38a36f,Android App,Mobile,2017-06-29,2021-03-08,2021-03-08,2019-09-14,7.0,1.0,72.98,1404.41,[],8.0,1477.39,85,1433,184.67375,0.875,3,2
b7b7e582-a73b-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-27,2020-11-03,2014-09-27,2020-11-03,1.0,2.0,281.22,128.94,[ERKEK],3.0,410.16,210,2439,136.72,0.3333333333333333,0,1
589166fe-1843-11ea-9213-000d3a38a36f,Android App,Offline,2020-10-13,2020-11-27,2020-10-13,2020-11-27,1.0,1.0,280.73,89.59,"[KADIN, AKTIFSPOR]",2.0,370.32000000000005,186,231,185.16000000000003,0.5,0,0
0c6996e6-a518-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-12-24,2021-05-29,2021-05-29,2020-12-24,1.0,1.0,319.99,131.61,"[ERKEK, AKTIFSPOR]",2.0,451.6,3,159,225.8,0.5,2,0
68ac6fdc-a5e4-11ea-bd63-000d3a38a36f,Mobile,Offline,2020-06-03,2020-10-21,2020-06-03,2020-10-21,1.0,1.0,150.49,249.99,"[KADIN, AKTIFSPOR]",2.0,400.48,223,363,200.24,0.5,0,0
57cc02e4-745d-11ea-92d0-000d3a38a36f,Ios App,Ios App,2019-04-20,2021-04-29,2021-04-29,2019-12-03,6.0,2.0,267.96,1077.87,"[COCUK, KADIN]",8.0,1345.83,33,773,168.22875,0.75,3,0
d53e6580-b1c3-11e9-89fa-000d3a38a36f,Ios App,Android App,2019-08-03,2020-10-02,2020-10-02,2020-01-29,3.0,2.0,216.71,290.47,"[KADIN, AKTIFSPOR]",5.0,507.18000000000006,242,668,101.436,0.6,0,1
6c775ba2-d8ea-11ea-a65b-000d3a38a36f,Ios App,Ios App,2020-08-07,2021-04-13,2021-04-13,2021-02-19,4.0,1.0,229.99,1393.77,"[ERKEK, COCUK, AKTIFSPOR]",5.0,1623.76,49,298,324.752,0.8,3,2
f99e537e-d68d-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-27,2020-11-27,2020-11-27,2019-11-19,7.0,2.0,329.89,894.42,"[ERKEK, KADIN]",9.0,1224.31,186,644,136.03444444444443,0.7777777777777778,3,2
c7e0c6f4-ad58-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-09-11,2021-03-25,2021-01-27,2021-03-25,1.0,7.0,579.93,139.99,[KADIN],8.0,719.92,68,629,89.99,0.125,1,0
adfb5f74-a3c6-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-05,2020-12-24,2020-12-24,2019-04-05,1.0,1.0,59.99,89.99,[],2.0,149.98,159,788,74.99,0.5,2,0
40064c40-60c7-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-05-09,2021-05-02,2021-05-02,2020-07-09,9.0,1.0,145.48,1794.2,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",10.0,1939.68,30,388,193.96800000000002,0.9,3,2
64999686-5be8-11ea-8946-000d3a38a36f,Android App,Android App,2019-12-24,2021-05-29,2021-05-29,2020-07-10,1.0,2.0,254.96,168.97,[KADIN],3.0,423.93,3,525,141.31,0.3333333333333333,1,0
d3bea906-19a9-11ea-b6a2-000d3a38a36f,Android App,Android App,2019-09-22,2021-05-13,2021-05-13,2019-12-10,15.0,1.0,119.98,1599.23,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",16.0,1719.21,19,618,107.450625,0.9375,3,2
2a1933c6-a9ec-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-05-08,2020-07-02,2019-10-26,2020-07-02,6.0,1.0,79.99,489.94,[COCUK],7.0,569.93,334,1850,81.41857142857143,0.8571428571428571,0,2
4e879a1e-f81f-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-26,2020-11-17,2020-11-17,2019-10-26,4.0,1.0,114.98,1240.89,"[KADIN, AKTIFSPOR]",5.0,1355.8700000000001,196,584,271.17400000000004,0.8,3,2
02c4d744-3db2-11ea-9e19-000d3a38a36f,Android App,Android App,2018-03-14,2021-03-25,2021-03-25,2019-04-04,5.0,1.0,59.99,1022.62,"[ERKEK, KADIN, AKTIFSPOR]",6.0,1082.61,68,1175,180.43499999999997,0.8333333333333334,3,2
1a3f612a-a391-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-01,2020-11-25,2020-11-25,2020-02-23,1.0,3.0,179.97,195.44,[AKTIFCOCUK],4.0,375.40999999999997,188,792,93.85249999999999,0.25,1,1
06e6bc28-5330-11ea-acd3-000d3a38a36f,Ios App,Ios App,2020-01-06,2021-01-17,2021-01-17,2020-10-15,1.0,2.0,164.98,64.99,[AKTIFCOCUK],3.0,229.96999999999997,135,512,76.65666666666665,0.3333333333333333,1,0
ba9f7a5c-a575-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-02,2021-05-07,2021-05-07,2019-11-03,1.0,2.0,587.91,210.93,[],3.0,798.8399999999999,25,700,266.28,0.3333333333333333,1,0
db23e392-b07b-11e9-9757-000d3a38a36f,Android App,Android App,2019-10-30,2020-10-07,2020-10-07,2020-01-29,2.0,1.0,14.99,357.76,"[AKTIFCOCUK, ERKEK, COCUK]",3.0,372.75,237,580,124.25,0.6666666666666666,0,2
3fdf406a-53c9-11ea-abe0-000d3a38a36f,Android App,Android App,2020-01-05,2021-05-01,2021-05-01,2020-01-05,1.0,1.0,319.97,213.86,[],2.0,533.83,31,513,266.915,0.5,2,0
c55948a8-5b44-11ea-800a-000d3a38a36f,Android App,Android App,2019-12-18,2021-02-08,2021-02-08,2019-12-24,4.0,1.0,219.98,464.96,[AKTIFSPOR],5.0,684.9399999999999,113,531,136.988,0.8,3,2
8f85910a-6337-11ea-a6dc-000d3a38a36f,Ios App,Mobile,2020-03-08,2020-08-17,2020-08-17,2020-03-08,3.0,1.0,24.99,1065.72,[AKTIFSPOR],4.0,1090.71,288,450,272.6775,0.75,0,1
ea7724f2-1fad-11ea-87bf-000d3a38a36f,Android App,Android App,2019-11-02,2020-12-16,2020-12-16,2020-07-09,5.0,2.0,74.98,823.78,"[KADIN, AKTIFSPOR]",7.0,898.76,167,577,128.3942857142857,0.7142857142857143,3,2
57ef8066-9f4c-11e9-9897-000d3a38a36f,Desktop,Offline,2015-02-23,2020-08-16,2015-02-23,2020-08-16,2.0,1.0,227.7,150.0,"[ERKEK, KADIN]",3.0,377.7,289,2290,125.89999999999999,0.6666666666666666,0,2
6b34b1c0-a274-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-12,2021-05-29,2021-05-29,2020-02-26,7.0,2.0,180.73,641.88,[ERKEK],9.0,822.61,3,812,91.4011111111111,0.7777777777777778,3,2
01024718-52fa-11ea-9ade-000d3a38a36f,Android App,Android App,2020-01-08,2021-05-08,2021-05-08,2020-01-08,1.0,1.0,109.99,441.15,[AKTIFSPOR],2.0,551.14,24,510,275.57,0.5,2,0
f0cf9ac0-1fba-11ea-87bf-000d3a38a36f,Android App,Android App,2019-04-20,2021-03-13,2021-03-13,2019-04-20,5.0,1.0,49.99,950.89,"[KADIN, AKTIFSPOR]",6.0,1000.88,80,773,166.81333333333333,0.8333333333333334,3,2
ad644a6c-5b54-11ea-b581-000d3a38a36f,Android App,Android App,2019-12-29,2020-12-14,2020-12-14,2019-12-29,5.0,1.0,239.98,1211.93,[AKTIFSPOR],6.0,1451.91,169,520,241.985,0.8333333333333334,3,2
e47d531e-a5c8-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-11-09,2020-11-25,2020-11-25,2020-08-10,3.0,1.0,90.49,381.44,"[ERKEK, KADIN, AKTIFSPOR]",4.0,471.93,188,935,117.9825,0.75,0,2
855ef63c-b04d-11e9-9757-000d3a38a36f,Android App,Offline,2019-10-26,2020-09-19,2019-10-26,2020-09-19,1.0,1.0,125.48,159.99,"[COCUK, KADIN, AKTIFSPOR]",2.0,285.47,255,584,142.735,0.5,0,0
db5b6f5a-a717-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-06-21,2021-02-26,2018-06-09,2021-02-26,9.0,3.0,371.72,860.38,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",12.0,1232.1,95,2537,102.675,0.75,3,0
13baebb4-5bd6-11ea-ab15-000d3a38a36f,Mobile,Mobile,2020-01-31,2020-11-26,2020-11-26,2020-01-31,1.0,1.0,219.99,534.98,[AKTIFSPOR],2.0,754.97,187,487,377.485,0.5,0,0
70a45bec-a6b1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-04-19,2020-12-29,2020-11-02,2020-12-29,3.0,4.0,440.95,569.93,"[ERKEK, KADIN]",7.0,1010.8799999999999,154,2600,144.41142857142856,0.42857142857142855,1,0
fcb47df0-4c1f-11eb-806e-000d3a38a36f,Ios App,Ios App,2019-07-11,2021-01-27,2021-01-27,2019-07-11,5.0,1.0,136.96,1079.95,[ERKEK],6.0,1216.91,125,691,202.81833333333336,0.8333333333333334,3,2
3c48b8ae-2337-11ea-8523-000d3a38a36f,Android App,Android App,2019-11-20,2021-05-12,2021-05-12,2019-11-20,5.0,1.0,99.99,1426.02,[AKTIFCOCUK],6.0,1526.01,20,559,254.335,0.8333333333333334,3,2
2831aae0-9e2d-11e9-9897-000d3a38a36f,Android App,Offline,2018-07-10,2021-02-15,2020-12-28,2021-02-15,8.0,1.0,60.88,1019.77,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",9.0,1080.65,106,1057,120.07222222222224,0.8888888888888888,3,2
fbd02620-f8b8-11e9-b138-000d3a38a36f,Desktop,Desktop,2019-10-27,2020-11-22,2020-11-22,2019-10-27,1.0,1.0,309.9,38.78,[AKTIFSPOR],2.0,348.67999999999995,191,583,174.33999999999997,0.5,0,0
3099ff90-ac90-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-05-02,2021-03-24,2018-05-02,2021-03-24,1.0,3.0,340.84,318.6,"[AKTIFCOCUK, COCUK, KADIN]",4.0,659.44,69,1126,164.86,0.25,1,0
fc3616a4-7042-11ea-b40c-000d3a38a36f,Android App,Offline,2020-10-10,2021-01-22,2020-10-10,2021-01-22,1.0,1.0,69.99,49.99,[ERKEK],2.0,119.97999999999999,130,234,59.989999999999995,0.5,2,0
fc141d14-1c56-11ea-a490-000d3a38a36f,Desktop,Desktop,2019-10-28,2020-09-11,2020-09-11,2020-02-19,2.0,3.0,250.95,97.18,[KADIN],5.0,348.13,263,582,69.626,0.4,0,1
2504651a-aa4e-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-05-13,2020-07-10,2017-05-13,2020-07-10,2.0,1.0,49.99,199.98,[AKTIFCOCUK],3.0,249.97,326,1480,83.32333333333334,0.6666666666666666,0,1
1aea3726-f88c-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-27,2021-01-17,2021-01-17,2019-12-15,4.0,1.0,166.98,496.93,[KADIN],5.0,663.91,135,583,132.78199999999998,0.8,3,2
8de1146e-a1a9-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-24,2020-07-14,2020-07-14,2019-02-24,1.0,1.0,99.99,191.99,[AKTIFSPOR],2.0,291.98,322,828,145.99,0.5,0,1
f9370e9a-a9aa-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-01-16,2021-02-26,2020-04-06,2021-02-26,2.0,3.0,220.86,309.63,[],5.0,530.49,95,1597,106.098,0.4,1,0
7ed8bc28-a8d0-11e9-a2fc-000d3a38a36f,Mobile,Offline,2020-03-21,2021-03-27,2021-03-17,2021-03-27,5.0,1.0,259.98,697.96,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",6.0,957.94,66,437,159.65666666666667,0.8333333333333334,3,2
d60a6ae4-d6ef-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-04,2020-08-02,2020-08-02,2019-09-04,2.0,1.0,239.97,129.98,[AKTIFSPOR],3.0,369.95,303,636,123.31666666666666,0.6666666666666666,0,1
cc389fe4-3fc8-11ea-aa6b-000d3a38a36f,Android App,Mobile,2019-08-03,2021-03-21,2021-03-21,2019-08-03,3.0,1.0,215.97,783.9,[AKTIFSPOR],4.0,999.87,72,668,249.9675,0.75,3,2
6122542a-acfc-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-04,2021-05-21,2018-06-04,2021-05-21,1.0,2.0,131.76,69.99,[KADIN],3.0,201.75,11,1093,67.25,0.3333333333333333,1,0
29378cfe-5b45-11ea-a185-000d3a38a36f,Android App,Offline,2019-12-22,2021-02-04,2020-04-16,2021-02-04,1.0,2.0,404.95,271.2,"[ERKEK, KADIN]",3.0,676.15,117,527,225.38333333333333,0.3333333333333333,1,0
